,turns,chutes_hit,ladders_hit
54564,21,3,3
54565,14,0,3
54566,22,1,1
54567,49,5,2
54568,20,1,2
54569,27,1,2
54570,38,4,3
54571,48,5,5
54572,19,1,4
54573,40,4,3
54574,112,16,9
54575,31,3,2
54576,35,4,2
54577,18,1,3
54578,22,1,3
54579,16,1,2
54580,53,5,1
54581,37,5,5
54582,14,0,3
54583,44,4,2
54584,15,2,5
54585,50,4,3
54586,17,2,2
54587,54,5,4
54588,70,9,6
54589,14,0,3
54590,28,2,2
54591,36,5,5
54592,24,1,2
54593,26,3,3
54594,76,8,4
54595,82,11,5
54596,11,0,3
54597,29,2,3
54598,18,0,1
54599,9,0,2
54600,23,2,2
54601,48,8,4
54602,33,4,2
54603,53,8,6
54604,41,3,2
54605,96,16,6
54606,9,1,3
54607,36,5,2
54608,30,3,4
54609,32,4,4
54610,34,4,4
54611,114,14,8
54612,85,14,8
54613,24,3,2
54614,44,5,6
54615,47,5,4
54616,45,4,2
54617,16,1,3
54618,17,0,2
54619,24,2,2
54620,47,5,5
54621,25,1,2
54622,27,3,4
54623,60,6,4
54624,17,0,2
54625,44,7,5
54626,30,5,4
54627,41,3,2
54628,41,5,4
54629,44,6,6
54630,23,2,3
54631,25,1,2
54632,98,12,5
54633,21,3,3
54634,41,4,4
54635,14,0,2
54636,35,3,3
54637,40,4,4
54638,29,2,2
54639,19,1,3
54640,39,2,2
54641,29,1,1
54642,27,1,3
54643,13,0,3
54644,50,8,4
54645,18,0,2
54646,42,6,2
54647,28,1,3
54648,29,3,3
54649,51,9,6
54650,41,5,1
54651,26,2,3
54652,12,1,2
54653,38,4,3
54654,27,2,2
54655,41,5,2
54656,19,3,1
54657,34,6,3
54658,10,0,3
54659,98,12,5
54660,16,3,3
54661,69,9,4
54662,13,1,2
54663,78,9,6
54664,37,4,4
54665,60,8,7
54666,21,1,4
54667,18,1,1
54668,49,3,2
54669,41,3,3
54670,62,9,6
54671,18,1,3
54672,14,0,3
54673,31,5,6
54674,37,5,3
54675,36,3,3
54676,10,0,3
54677,37,5,2
54678,27,3,1
54679,18,1,3
54680,101,13,4
54681,15,0,2
54682,46,8,7
54683,49,6,4
54684,25,2,2
54685,26,2,3
54686,153,22,7
54687,39,3,2
54688,15,0,1
54689,37,6,7
54690,51,4,3
54691,13,1,2
54692,60,4,1
54693,28,3,4
54694,32,3,2
54695,36,6,3
54696,23,5,4
54697,16,1,2
54698,16,1,2
54699,22,3,3
54700,27,3,2
54701,47,5,4
54702,67,10,9
54703,67,8,6
54704,48,4,2
54705,38,5,4
54706,23,1,3
54707,19,0,2
54708,42,5,6
54709,42,5,6
54710,56,5,3
54711,49,5,2
54712,28,3,3
54713,28,2,2
54714,66,9,6
54715,40,4,2
54716,30,3,4
54717,26,1,2
54718,27,3,4
54719,15,0,2
54720,72,6,5
54721,17,0,2
54722,82,10,5
54723,18,1,3
54724,114,15,10
54725,35,2,2
54726,34,3,2
54727,46,6,5
54728,72,9,6
54729,19,2,2
54730,20,0,2
54731,26,2,3
54732,58,7,4
54733,15,0,2
54734,35,4,2
54735,31,5,2
54736,23,2,2
54737,10,0,3
54738,94,13,5
54739,17,2,4
54740,43,5,3
54741,26,1,1
54742,20,0,1
54743,22,1,3
54744,24,1,3
54745,80,10,5
54746,40,6,5
54747,62,9,8
54748,45,6,6
54749,40,6,3
54750,25,2,2
54751,48,5,4
54752,110,9,9
54753,14,1,3
54754,14,0,2
54755,54,5,4
54756,33,5,3
54757,50,5,5
54758,59,8,6
54759,52,4,2
54760,38,4,4
54761,69,8,5
54762,23,1,2
54763,18,3,3
54764,20,3,4
54765,61,5,5
54766,55,4,2
54767,26,3,1
54768,20,0,1
54769,28,2,3
54770,13,1,2
54771,39,3,1
54772,48,6,3
54773,34,3,3
54774,36,3,2
54775,33,2,2
54776,23,3,2
54777,20,1,3
54778,52,5,3
54779,14,0,3
54780,14,0,3
54781,74,11,4
54782,29,4,1
54783,19,1,2
54784,17,1,3
54785,10,1,3
54786,49,3,0
54787,32,3,3
54788,56,6,4
54789,56,6,3
54790,20,1,1
54791,23,3,5
54792,16,0,3
54793,33,3,4
54794,33,5,4
54795,38,3,2
54796,34,3,3
54797,25,5,3
54798,28,4,4
54799,26,2,2
54800,18,1,3
54801,25,0,1
54802,17,2,2
54803,81,11,5
54804,14,0,2
54805,20,2,4
54806,15,2,3
54807,21,1,3
54808,19,1,1
54809,16,0,2
54810,29,3,2
54811,20,2,4
54812,88,11,7
54813,71,9,4
54814,44,6,1
54815,57,6,3
54816,31,4,3
54817,35,4,2
54818,30,1,2
54819,24,1,2
54820,59,8,4
54821,27,3,2
54822,71,8,4
54823,49,7,5
54824,56,7,5
54825,34,4,6
54826,27,5,4
54827,45,4,2
54828,19,1,2
54829,16,3,4
54830,18,1,3
54831,33,2,5
54832,37,3,2
54833,58,8,4
54834,62,11,7
54835,24,1,2
54836,48,5,2
54837,25,0,0
54838,55,4,3
54839,51,7,6
54840,32,3,2
54841,30,4,5
54842,14,0,3
54843,27,3,1
54844,68,10,1
54845,11,1,2
54846,32,1,1
54847,15,1,2
54848,38,7,7
54849,36,6,4
54850,27,3,2
54851,16,2,3
54852,22,3,3
54853,22,1,2
54854,23,1,3
54855,38,4,3
54856,50,5,7
54857,56,7,7
54858,41,4,3
54859,65,6,2
54860,36,6,3
54861,37,5,3
54862,26,2,1
54863,58,9,5
54864,45,4,1
54865,47,5,3
54866,27,2,2
54867,25,0,1
54868,25,4,2
54869,23,1,2
54870,17,2,2
54871,33,4,2
54872,78,12,6
54873,47,7,4
54874,18,1,1
54875,26,4,5
54876,46,5,3
54877,33,3,3
54878,20,0,1
54879,83,11,6
54880,23,2,2
54881,54,5,2
54882,27,1,1
54883,13,1,3
54884,23,2,1
54885,27,3,3
54886,74,10,3
54887,38,4,3
54888,25,3,5
54889,18,1,2
54890,22,2,3
54891,47,6,4
54892,17,2,2
54893,26,3,4
54894,71,9,3
54895,29,2,2
54896,58,7,4
54897,86,11,3
54898,28,4,5
54899,18,1,1
54900,36,5,3
54901,26,3,2
54902,37,5,3
54903,27,4,4
54904,32,4,3
54905,23,4,3
54906,25,2,5
54907,28,2,3
54908,17,2,2
54909,16,1,2
54910,9,0,3
54911,31,1,3
54912,13,1,2
54913,12,0,4
54914,54,9,5
54915,15,0,4
54916,46,3,2
54917,65,7,4
54918,34,4,2
54919,17,0,1
54920,55,4,4
54921,19,0,2
54922,49,4,4
54923,17,0,2
54924,18,2,2
54925,30,1,3
54926,30,3,4
54927,33,4,3
54928,25,2,2
54929,40,6,6
54930,91,14,5
54931,45,8,4
54932,49,7,5
54933,54,8,6
54934,11,0,1
54935,78,14,7
54936,34,1,0
54937,67,13,8
54938,13,0,3
54939,17,1,3
54940,45,5,2
54941,43,7,5
54942,66,10,5
54943,60,4,2
54944,48,7,4
54945,81,10,4
54946,27,6,4
54947,20,2,2
54948,16,0,4
54949,75,8,5
54950,62,9,7
54951,19,0,2
54952,26,2,3
54953,27,3,2
54954,28,4,3
54955,28,1,2
54956,48,7,2
54957,16,0,2
54958,21,1,1
54959,20,0,2
54960,70,9,4
54961,19,1,1
54962,19,1,2
54963,19,2,3
54964,19,0,2
54965,97,15,5
54966,34,7,8
54967,11,0,3
54968,19,1,2
54969,34,4,5
54970,21,4,5
54971,33,4,4
54972,20,3,3
54973,163,18,5
54974,74,9,4
54975,23,2,2
54976,35,2,2
54977,25,2,2
54978,20,1,3
54979,16,0,1
54980,92,16,7
54981,22,2,3
54982,29,3,1
54983,15,0,2
54984,29,1,0
54985,24,3,2
54986,27,1,1
54987,15,1,3
54988,27,3,2
54989,24,3,4
54990,7,0,3
54991,19,2,3
54992,25,2,1
54993,14,0,3
54994,47,6,1
54995,58,5,6
54996,29,3,2
54997,42,6,2
54998,40,4,4
54999,21,1,3
55000,18,2,3
55001,15,3,3
55002,14,0,2
55003,28,1,2
55004,81,11,6
55005,62,6,3
55006,16,1,3
55007,45,6,4
55008,104,15,6
55009,55,7,5
55010,17,2,2
55011,15,3,4
55012,60,12,4
55013,33,2,4
55014,42,3,1
55015,14,0,3
55016,141,19,4
55017,50,6,4
55018,28,4,5
55019,33,4,5
55020,46,4,3
55021,16,1,3
55022,67,11,3
55023,22,2,2
55024,63,8,6
55025,34,2,3
55026,35,2,3
55027,30,3,2
55028,23,1,2
55029,27,6,4
55030,26,3,6
55031,17,1,4
55032,26,1,2
55033,23,0,1
55034,24,2,1
55035,16,2,3
55036,40,6,4
55037,10,0,1
55038,38,3,3
55039,11,0,1
55040,98,12,4
55041,43,6,4
55042,19,1,3
55043,63,8,2
55044,29,3,2
55045,29,4,3
55046,51,6,4
55047,16,1,4
55048,11,0,3
55049,48,5,5
55050,21,2,2
55051,9,1,3
55052,20,1,2
55053,38,5,5
55054,23,2,4
55055,19,1,4
55056,43,5,1
55057,37,3,2
55058,16,0,2
55059,104,14,3
55060,57,8,7
55061,37,3,0
55062,16,0,3
55063,18,2,2
55064,132,14,8
55065,22,3,3
55066,12,1,2
55067,37,2,3
55068,20,2,3
55069,29,2,2
55070,21,2,2
55071,45,7,5
55072,16,2,3
55073,118,16,10
55074,36,3,4
55075,47,8,4
55076,21,2,1
55077,21,3,2
55078,14,0,3
55079,71,6,2
55080,50,7,5
55081,26,2,1
55082,50,7,4
55083,16,3,3
55084,20,2,3
55085,42,6,2
55086,11,1,3
55087,19,2,3
55088,31,5,3
55089,23,2,3
55090,43,4,3
55091,24,2,1
55092,23,3,4
55093,27,2,1
55094,32,3,2
55095,18,0,3
55096,32,4,5
55097,111,13,6
55098,78,10,6
55099,66,10,4
55100,51,7,6
55101,33,3,5
55102,27,2,1
55103,39,2,1
55104,66,7,2
55105,21,0,2
55106,26,3,3
55107,25,3,3
55108,14,1,2
55109,11,1,4
55110,33,3,3
55111,32,6,4
55112,15,1,1
55113,50,6,6
55114,63,8,7
55115,42,4,3
55116,47,3,3
55117,51,8,5
55118,31,5,4
55119,16,1,2
55120,26,2,2
55121,13,0,3
55122,52,8,4
55123,27,2,3
55124,37,4,1
55125,72,7,3
55126,24,2,2
55127,14,1,3
55128,21,2,2
55129,16,1,3
55130,18,0,2
55131,43,7,3
55132,15,2,3
55133,44,6,2
55134,19,2,2
55135,26,4,2
55136,21,0,2
55137,60,10,6
55138,10,1,2
55139,22,1,2
55140,20,2,4
55141,32,3,3
55142,30,4,3
55143,17,1,2
55144,58,5,2
55145,14,1,1
55146,50,6,5
55147,88,11,8
55148,20,1,2
55149,18,1,2
55150,40,5,4
55151,22,2,3
55152,21,2,2
55153,20,4,2
55154,48,8,6
55155,20,0,2
55156,59,7,7
55157,42,5,5
55158,9,1,2
55159,35,4,3
55160,62,9,5
55161,73,11,6
55162,44,5,1
55163,13,2,3
55164,21,1,4
55165,30,3,2
55166,29,4,1
55167,18,1,3
55168,26,3,2
55169,72,10,4
55170,15,0,4
55171,19,4,1
55172,38,3,4
55173,33,5,6
55174,22,5,5
55175,49,5,1
55176,10,0,2
55177,37,7,5
55178,44,7,4
55179,37,4,3
55180,31,3,4
55181,30,2,0
55182,27,3,2
55183,45,4,4
55184,23,3,4
55185,19,3,4
55186,10,0,2
55187,58,6,4
55188,47,4,3
55189,32,4,2
55190,38,6,3
55191,35,6,6
55192,50,5,4
55193,65,10,8
55194,26,3,4
55195,31,3,1
55196,37,2,3
55197,27,3,3
55198,50,6,3
55199,20,0,2
55200,32,4,5
55201,18,1,1
55202,35,2,1
55203,18,3,2
55204,95,11,3
55205,22,2,3
55206,40,4,2
55207,22,3,3
55208,8,1,3
55209,29,2,2
55210,34,5,1
55211,29,2,3
55212,19,2,3
55213,42,4,2
55214,19,2,3
55215,25,4,2
55216,70,7,3
55217,38,3,3
55218,19,1,1
55219,107,14,10
55220,18,1,2
55221,99,16,7
55222,116,17,5
55223,55,7,3
55224,49,4,2
55225,32,4,3
55226,40,6,3
55227,46,7,2
55228,59,7,2
55229,46,6,3
55230,13,0,2
55231,148,26,10
55232,35,4,5
55233,15,0,2
55234,23,0,1
55235,49,6,4
55236,24,0,1
55237,25,2,3
55238,36,4,4
55239,19,0,2
55240,13,0,1
55241,44,6,5
55242,30,4,3
55243,12,0,3
55244,49,8,2
55245,16,0,3
55246,18,1,3
55247,23,2,1
55248,9,0,2
55249,80,12,6
55250,21,2,4
55251,53,6,4
55252,51,10,6
55253,31,3,4
55254,61,8,5
55255,32,5,4
55256,19,1,4
55257,18,1,2
55258,60,8,2
55259,25,3,5
55260,37,4,4
55261,50,5,1
55262,56,7,4
55263,12,0,3
55264,46,9,2
55265,24,2,1
55266,33,3,3
55267,35,5,5
55268,76,8,5
55269,25,4,4
55270,82,7,3
55271,40,5,3
55272,71,8,4
55273,20,1,2
55274,44,4,3
55275,9,1,2
55276,15,2,4
55277,14,0,3
55278,66,6,5
55279,73,7,4
55280,34,5,5
55281,26,2,1
55282,9,2,3
55283,20,3,2
55284,16,1,2
55285,24,3,4
55286,67,6,3
55287,20,1,2
55288,34,4,5
55289,41,4,1
55290,39,4,4
55291,86,9,7
55292,27,1,2
55293,25,3,5
55294,11,0,2
55295,39,6,5
55296,53,3,4
55297,51,6,2
55298,54,9,5
55299,57,5,2
55300,87,15,12
55301,25,1,2
55302,64,13,5
55303,22,1,1
55304,34,6,3
55305,33,5,5
55306,26,4,1
55307,29,4,2
55308,31,2,1
55309,65,10,6
55310,46,6,7
55311,114,20,8
55312,18,3,3
55313,43,3,3
55314,21,1,2
55315,31,3,2
55316,62,7,5
55317,23,0,1
55318,12,1,2
55319,24,1,2
55320,14,1,2
55321,18,1,4
55322,26,4,2
55323,46,4,2
55324,69,5,6
55325,98,16,10
55326,40,5,5
55327,29,4,3
55328,88,10,5
55329,15,2,2
55330,14,1,2
55331,23,2,2
55332,14,2,4
55333,25,3,2
55334,57,9,5
55335,19,3,4
55336,58,8,6
55337,75,9,5
55338,24,3,3
55339,12,0,1
55340,16,2,2
55341,35,2,2
55342,27,2,2
55343,76,10,6
55344,12,0,1
55345,34,3,3
55346,10,1,2
55347,89,12,5
55348,38,8,4
55349,19,0,2
55350,75,8,5
55351,12,2,3
55352,51,4,3
55353,15,0,2
55354,18,2,2
55355,76,9,2
55356,28,5,3
55357,21,2,3
55358,10,1,3
55359,33,3,3
55360,24,2,3
55361,25,4,4
55362,14,0,3
55363,11,0,3
55364,25,1,2
55365,15,1,2
55366,32,2,2
55367,39,5,5
55368,50,4,3
55369,65,10,3
55370,10,1,3
55371,25,2,1
55372,18,0,2
55373,11,0,2
55374,19,2,2
55375,52,6,4
55376,36,3,1
55377,62,5,4
55378,37,4,1
55379,46,3,1
55380,63,7,3
55381,26,5,0
55382,11,0,4
55383,62,7,5
55384,28,5,3
55385,23,2,2
55386,36,6,4
55387,22,1,2
55388,13,1,4
55389,20,3,3
55390,15,4,4
55391,13,0,3
55392,14,1,2
55393,19,0,2
55394,17,0,2
55395,71,8,5
55396,34,4,3
55397,56,6,4
55398,20,1,1
55399,24,2,2
55400,61,9,7
55401,27,2,2
55402,31,5,3
55403,18,2,3
55404,54,6,6
55405,17,0,2
55406,25,1,1
55407,78,10,5
55408,15,0,3
55409,13,2,5
55410,46,5,4
55411,46,4,4
55412,21,2,4
55413,21,1,2
55414,17,1,2
55415,59,9,9
55416,47,6,3
55417,20,1,3
55418,33,1,1
55419,54,6,5
55420,40,3,5
55421,28,2,3
55422,31,3,2
55423,25,3,4
55424,30,5,3
55425,33,3,4
55426,20,1,3
55427,25,3,3
55428,25,1,2
55429,23,1,4
55430,27,1,2
55431,21,0,2
55432,20,2,2
55433,19,5,3
55434,23,0,1
55435,21,3,5
55436,37,5,4
55437,62,10,4
55438,24,1,3
55439,15,1,2
55440,15,1,1
55441,20,2,3
55442,44,6,3
55443,41,4,3
55444,14,1,4
55445,21,1,1
55446,27,5,4
55447,18,2,2
55448,9,1,4
55449,12,1,2
55450,51,4,2
55451,50,5,3
55452,18,1,2
55453,34,3,3
55454,73,10,7
55455,53,5,4
55456,22,2,3
55457,28,3,3
55458,15,1,1
55459,10,0,2
55460,9,1,2
55461,17,3,4
55462,71,11,4
55463,10,1,3
55464,42,4,5
55465,38,7,5
55466,36,9,5
55467,37,2,2
55468,10,0,1
55469,30,1,1
55470,51,7,3
55471,19,2,3
55472,33,5,4
55473,73,11,6
55474,13,0,2
55475,96,13,7
55476,58,5,2
55477,123,16,5
55478,49,4,2
55479,11,1,2
55480,23,2,3
55481,11,1,3
55482,138,20,10
55483,30,1,0
55484,24,1,3
55485,32,4,2
55486,25,2,4
55487,41,5,2
55488,57,8,5
55489,26,2,4
55490,51,7,7
55491,11,0,2
55492,23,2,3
55493,39,5,4
55494,68,7,6
55495,13,0,3
55496,25,2,3
55497,65,11,8
55498,68,11,4
55499,73,9,7
55500,14,2,4
55501,26,3,2
55502,10,0,1
55503,56,5,5
55504,61,7,3
55505,31,5,2
55506,12,0,1
55507,24,2,2
55508,12,1,2
55509,21,2,3
55510,19,0,1
55511,24,0,1
55512,14,1,4
55513,27,1,2
55514,46,3,2
55515,13,1,1
55516,34,3,2
55517,43,6,5
55518,39,3,1
55519,13,2,1
55520,28,3,3
55521,79,12,8
55522,19,0,2
55523,17,1,2
55524,41,2,1
55525,22,1,1
55526,24,3,3
55527,65,7,5
55528,27,2,3
55529,71,9,3
55530,13,0,2
55531,23,4,3
55532,73,15,8
55533,19,1,2
55534,12,1,2
55535,29,2,3
55536,28,3,4
55537,23,2,2
55538,26,4,2
55539,41,5,4
55540,15,2,3
55541,34,3,3
55542,65,11,3
55543,86,13,6
55544,61,7,2
55545,18,1,4
55546,19,1,2
55547,29,5,3
55548,18,1,2
55549,59,6,4
55550,53,4,4
55551,15,1,4
55552,80,9,6
55553,89,9,7
55554,16,0,2
55555,48,5,6
55556,21,3,3
55557,32,2,3
55558,115,17,7
55559,23,3,4
55560,16,2,3
55561,18,0,2
55562,16,2,2
55563,21,0,2
55564,22,1,2
55565,34,4,2
55566,30,3,4
55567,32,2,4
55568,43,9,4
55569,66,9,4
55570,18,1,3
55571,11,1,2
55572,14,1,4
55573,17,0,2
55574,80,14,7
55575,36,8,6
55576,47,7,4
55577,14,1,3
55578,25,2,3
55579,164,21,16
55580,51,3,1
55581,99,15,9
55582,34,3,2
55583,13,0,3
55584,35,5,2
55585,23,1,2
55586,13,0,1
55587,27,2,1
55588,11,1,5
55589,41,6,6
55590,20,3,4
55591,18,0,3
55592,22,3,4
55593,28,3,2
55594,25,1,3
55595,11,1,3
55596,15,1,4
55597,20,0,2
55598,40,4,5
55599,41,4,3
55600,28,2,3
55601,40,2,0
55602,22,3,4
55603,30,3,2
55604,46,4,2
55605,13,1,2
55606,24,3,3
55607,24,2,5
55608,50,4,4
55609,32,1,3
55610,54,7,6
55611,32,5,5
55612,27,3,2
55613,18,2,3
55614,61,8,7
55615,49,4,1
55616,65,8,4
55617,30,1,0
55618,49,6,6
55619,19,0,2
55620,12,1,4
55621,30,5,1
55622,37,7,7
55623,17,1,2
55624,32,1,4
55625,14,0,3
55626,107,18,5
55627,20,2,3
55628,31,5,3
55629,52,9,6
55630,15,2,2
55631,35,5,2
55632,47,4,4
55633,30,4,2
55634,39,3,4
55635,42,6,5
55636,25,3,3
55637,40,4,1
55638,20,2,3
55639,19,3,4
55640,18,2,2
55641,44,4,2
55642,40,5,4
55643,17,1,3
55644,16,0,1
55645,39,3,1
55646,53,6,5
55647,27,3,3
55648,51,6,6
55649,78,9,9
55650,25,0,1
55651,17,0,2
55652,35,8,5
55653,93,11,4
55654,24,3,1
55655,30,3,4
55656,29,3,2
55657,27,3,1
55658,43,5,4
55659,22,0,1
55660,35,4,2
55661,32,3,4
55662,30,4,5
55663,80,9,2
55664,32,4,2
55665,13,0,3
55666,17,3,3
55667,21,3,2
55668,28,3,3
55669,35,7,3
55670,23,0,2
55671,19,1,3
55672,37,3,1
55673,14,2,3
55674,46,3,2
55675,15,1,2
55676,23,2,3
55677,31,3,4
55678,40,6,3
55679,51,5,2
55680,24,3,3
55681,40,6,3
55682,25,1,2
55683,36,3,4
55684,12,1,2
55685,27,3,3
55686,54,5,1
55687,79,7,5
55688,125,15,7
55689,33,2,1
55690,20,0,2
55691,29,3,3
55692,42,4,2
55693,24,1,2
55694,61,5,2
55695,83,9,6
55696,27,1,1
55697,24,2,2
55698,20,1,2
55699,23,0,1
55700,23,2,2
55701,15,0,2
55702,34,4,4
55703,41,3,4
55704,18,1,1
55705,63,8,3
55706,34,5,5
55707,12,0,4
55708,21,1,2
55709,16,0,2
55710,8,0,3
55711,13,1,3
55712,28,5,4
55713,21,2,3
55714,30,2,1
55715,53,6,4
55716,21,3,2
55717,55,7,7
55718,24,3,3
55719,39,5,2
55720,17,1,3
55721,86,11,9
55722,20,2,2
55723,16,0,3
55724,34,1,2
55725,27,4,3
55726,28,2,4
55727,92,9,6
55728,30,4,3
55729,10,1,3
55730,48,6,3
55731,46,7,6
55732,23,4,3
55733,64,7,6
55734,53,9,3
55735,26,6,4
55736,16,0,2
55737,13,1,2
55738,116,16,9
55739,29,2,1
55740,26,2,2
55741,18,0,1
55742,17,2,2
55743,87,12,5
55744,55,9,4
55745,29,2,4
55746,22,3,4
55747,19,2,4
55748,36,3,2
55749,35,4,4
55750,15,0,2
55751,61,8,4
55752,57,7,4
55753,28,2,1
55754,27,3,3
55755,26,2,3
55756,55,7,3
55757,30,5,5
55758,9,0,1
55759,48,6,6
55760,39,5,3
55761,17,1,3
55762,21,1,3
55763,46,7,4
55764,14,2,5
55765,57,9,5
55766,18,0,2
55767,21,3,3
55768,39,3,1
55769,14,1,2
55770,22,1,4
55771,12,0,1
55772,19,1,2
55773,38,4,2
55774,14,1,2
55775,43,9,3
55776,11,1,3
55777,38,3,3
55778,18,2,3
55779,29,2,4
55780,22,1,2
55781,31,2,2
55782,32,2,3
55783,39,5,2
55784,56,12,7
55785,18,2,4
55786,21,1,2
55787,21,3,4
55788,38,5,5
55789,38,5,2
55790,22,3,4
55791,29,3,3
55792,46,8,4
55793,68,9,6
55794,10,0,2
55795,43,6,7
55796,34,4,6
55797,42,4,3
55798,14,0,1
55799,29,3,2
55800,50,6,6
55801,46,4,3
55802,33,5,4
55803,25,4,3
55804,20,1,3
55805,97,15,6
55806,19,4,3
55807,17,3,4
55808,66,8,3
55809,14,1,1
55810,46,3,4
55811,25,4,4
55812,13,2,3
55813,21,1,1
55814,84,10,2
55815,35,5,5
55816,30,2,2
55817,14,0,3
55818,27,0,0
55819,37,5,4
55820,17,1,5
55821,24,3,4
55822,19,2,2
55823,27,2,1
55824,21,3,5
55825,28,1,2
55826,41,6,1
55827,16,1,1
55828,12,0,4
55829,59,7,2
55830,16,1,3
55831,22,0,1
55832,30,4,4
55833,17,2,2
55834,28,2,3
55835,44,6,1
55836,13,2,2
55837,45,4,4
55838,21,1,2
55839,33,2,1
55840,57,7,6
55841,16,2,3
55842,32,0,0
55843,17,1,3
55844,31,3,2
55845,26,2,2
55846,28,2,2
55847,32,2,2
55848,44,4,4
55849,32,4,4
55850,38,5,6
55851,51,6,1
55852,29,4,4
55853,51,9,4
55854,23,1,2
55855,25,2,2
55856,16,1,2
55857,20,3,4
55858,21,1,3
55859,40,4,2
55860,103,12,7
55861,40,3,5
55862,19,1,1
55863,85,9,8
55864,29,4,3
55865,9,0,4
55866,28,1,2
55867,50,6,4
55868,13,0,3
55869,18,2,2
55870,38,7,3
55871,44,7,3
55872,10,0,3
55873,64,11,2
55874,75,16,4
55875,18,2,2
55876,21,2,2
55877,25,2,3
55878,22,3,3
55879,43,4,4
55880,27,4,2
55881,25,4,3
55882,105,13,3
55883,34,7,4
55884,19,1,3
55885,48,4,2
55886,14,1,2
55887,18,1,2
55888,23,3,1
55889,36,3,5
55890,36,5,4
55891,37,4,1
55892,17,2,2
55893,20,4,2
55894,33,5,5
55895,73,8,5
55896,10,0,2
55897,52,5,4
55898,25,2,1
55899,25,2,3
55900,49,6,3
55901,51,7,3
55902,96,12,7
55903,92,12,7
55904,25,1,2
55905,47,5,4
55906,35,6,2
55907,30,2,3
55908,19,0,3
55909,44,4,1
55910,30,5,3
55911,23,1,3
55912,11,0,1
55913,56,6,5
55914,52,7,3
55915,19,1,3
55916,29,3,1
55917,46,8,6
55918,15,2,4
55919,42,4,3
55920,15,2,3
55921,40,5,7
55922,69,10,5
55923,24,2,2
55924,42,5,2
55925,13,0,2
55926,23,1,1
55927,18,1,2
55928,42,6,3
55929,53,7,3
55930,21,0,1
55931,53,6,3
55932,42,5,2
55933,26,1,2
55934,33,4,4
55935,32,3,2
55936,25,3,3
55937,14,1,2
55938,22,2,3
55939,41,4,2
55940,12,0,3
55941,36,7,3
55942,48,6,3
55943,20,0,1
55944,10,0,2
55945,23,0,1
55946,29,4,3
55947,64,8,3
55948,29,2,3
55949,30,4,2
55950,31,1,4
55951,43,5,4
55952,52,5,1
55953,14,0,2
55954,18,2,3
55955,25,1,2
55956,37,6,2
55957,14,2,3
55958,12,0,1
55959,80,10,8
55960,20,1,2
55961,27,1,1
55962,49,4,3
55963,30,2,3
55964,27,4,4
55965,36,7,5
55966,26,2,3
55967,19,1,4
55968,40,6,2
55969,77,12,10
55970,59,6,5
55971,54,8,6
55972,35,3,2
55973,47,5,6
55974,38,5,3
55975,25,3,4
55976,13,0,3
55977,15,3,3
55978,27,3,4
55979,17,0,1
55980,13,0,1
55981,21,3,4
55982,42,8,4
55983,27,2,2
55984,23,1,2
55985,14,1,2
55986,21,2,2
55987,21,1,1
55988,43,4,2
55989,37,4,2
55990,37,2,3
55991,33,3,2
55992,20,2,2
55993,29,3,2
55994,9,1,3
55995,43,5,3
55996,24,2,2
55997,29,1,0
55998,114,16,4
55999,11,0,3
56000,42,4,5
56001,20,2,1
56002,14,3,2
56003,19,2,3
56004,13,0,3
56005,44,5,4
56006,70,10,4
56007,10,1,3
56008,15,1,2
56009,59,6,3
56010,55,6,2
56011,40,5,2
56012,29,2,3
56013,26,0,0
56014,33,2,3
56015,28,4,3
56016,17,2,2
56017,60,9,5
56018,47,3,2
56019,47,5,2
56020,67,7,2
56021,144,20,7
56022,31,6,3
56023,20,1,3
56024,35,4,4
56025,17,2,3
56026,17,3,3
56027,14,1,2
56028,51,5,4
56029,24,3,4
56030,43,3,1
56031,42,7,4
56032,13,1,4
56033,32,5,4
56034,35,6,7
56035,30,4,2
56036,25,2,3
56037,14,1,2
56038,82,12,4
56039,33,3,2
56040,62,6,3
56041,31,4,5
56042,25,3,2
56043,13,1,5
56044,30,2,4
56045,16,2,4
56046,42,7,5
56047,69,10,5
56048,43,4,3
56049,74,10,6
56050,73,8,1
56051,18,0,2
56052,26,2,2
56053,37,4,2
56054,39,5,7
56055,20,2,2
56056,33,3,2
56057,53,9,3
56058,44,7,5
56059,24,3,3
56060,14,1,3
56061,26,3,3
56062,44,5,3
56063,47,8,3
56064,26,2,2
56065,23,4,1
56066,30,3,2
56067,79,8,4
56068,39,3,3
56069,22,1,4
56070,28,4,4
56071,24,1,3
56072,22,3,2
56073,27,1,1
56074,41,6,3
56075,31,2,1
56076,14,0,2
56077,27,0,1
56078,25,3,3
56079,9,0,1
56080,30,3,3
56081,18,2,4
56082,13,0,4
56083,44,7,3
56084,22,1,2
56085,13,0,1
56086,17,0,2
56087,22,1,3
56088,56,6,3
56089,55,10,5
56090,81,10,7
56091,10,0,4
56092,11,1,3
56093,24,2,1
56094,23,1,1
56095,36,3,3
56096,24,2,4
56097,22,2,3
56098,21,2,2
56099,59,7,4
56100,12,0,2
56101,27,2,3
56102,93,15,5
56103,23,1,2
56104,71,10,5
56105,25,3,5
56106,71,10,9
56107,14,2,2
56108,15,2,3
56109,19,0,2
56110,17,0,2
56111,58,10,6
56112,58,11,6
56113,14,0,1
56114,14,0,1
56115,43,7,4
56116,21,1,2
