,turns,player_position1,player_position2
7876,10,29,99
7877,21,99,28
7878,28,99,91
7879,12,99,66
7880,13,99,37
7881,21,99,28
7882,21,25,99
7883,16,99,54
7884,21,88,99
7885,44,99,71
7886,22,93,99
7887,19,89,99
7888,24,99,88
7889,12,99,49
7890,25,85,99
7891,14,99,29
7892,16,66,99
7893,74,99,99
7894,20,99,83
7895,22,99,90
7896,31,99,23
7897,34,81,99
7898,13,99,54
7899,21,99,83
7900,27,80,99
7901,23,25,99
7902,11,87,99
7903,10,99,38
7904,25,99,68
7905,17,99,85
7906,13,21,99
7907,24,38,99
7908,36,99,11
7909,17,80,99
7910,17,99,29
7911,27,99,19
7912,11,49,99
7913,21,99,83
7914,16,99,83
7915,36,84,99
7916,46,81,99
7917,24,99,90
7918,11,99,43
7919,24,99,83
7920,32,52,99
7921,38,99,37
7922,17,99,78
7923,17,88,99
7924,31,83,99
7925,12,99,74
7926,34,99,38
7927,16,99,83
7928,46,47,99
7929,36,99,60
7930,27,99,80
7931,26,99,59
7932,22,34,99
7933,15,32,99
7934,21,26,99
7935,26,99,28
7936,31,43,99
7937,31,42,99
7938,12,99,47
7939,31,69,99
7940,44,43,99
7941,30,33,99
7942,19,99,49
7943,27,41,99
7944,15,99,49
7945,17,23,99
7946,15,71,99
7947,17,72,99
7948,48,71,99
7949,22,99,31
7950,15,90,99
7951,21,10,99
7952,28,99,93
7953,19,52,99
7954,25,30,99
7955,12,71,99
7956,41,99,59
7957,11,99,47
7958,12,99,96
7959,12,65,99
7960,23,99,74
7961,27,25,99
7962,15,5,99
7963,40,99,49
7964,23,99,29
7965,26,99,43
7966,18,99,83
7967,17,99,66
7968,18,99,82
7969,23,66,99
7970,23,99,98
7971,37,71,99
7972,18,99,23
7973,14,99,99
7974,10,99,59
7975,21,99,18
7976,27,99,64
7977,50,41,99
7978,19,99,13
7979,8,99,90
7980,35,30,99
7981,10,65,99
7982,20,99,22
7983,38,95,99
7984,22,54,99
7985,22,78,99
7986,56,25,99
7987,10,99,89
7988,46,34,99
7989,18,87,99
7990,20,53,99
7991,36,99,30
7992,36,99,16
7993,10,81,99
7994,22,99,73
7995,15,99,88
7996,28,89,99
7997,22,99,9
7998,21,99,58
7999,23,99,89
8000,22,74,99
8001,20,66,99
8002,15,99,88
8003,19,84,99
8004,24,91,99
8005,17,91,99
8006,24,62,99
8007,16,99,47
8008,28,80,99
8009,30,34,99
8010,15,99,23
8011,27,99,89
8012,34,90,99
8013,21,44,99
8014,11,41,99
8015,11,99,33
8016,20,99,18
8017,17,99,89
8018,28,23,99
8019,21,68,99
8020,17,66,99
8021,11,34,99
8022,22,74,99
8023,17,99,89
8024,21,25,99
8025,22,99,22
8026,9,99,19
8027,41,68,99
8028,23,41,99
8029,18,99,82
8030,17,57,99
8031,17,10,99
8032,47,99,52
8033,28,22,99
8034,30,16,99
8035,14,25,99
8036,15,99,68
8037,23,99,88
8038,17,99,13
8039,28,25,99
8040,38,88,99
8041,18,77,99
8042,28,99,19
8043,18,99,77
8044,22,72,99
8045,43,25,99
8046,40,99,23
8047,14,33,99
8048,14,39,99
8049,40,99,25
8050,35,75,99
8051,9,99,19
8052,14,99,43
8053,24,99,56
8054,42,83,99
8055,23,52,99
8056,32,40,99
8057,38,23,99
8058,35,99,54
8059,32,45,99
8060,19,39,99
8061,17,99,59
8062,14,99,52
8063,42,99,88
8064,14,99,36
8065,8,47,99
8066,28,88,99
8067,17,99,77
8068,28,44,99
8069,25,18,99
8070,14,71,99
8071,58,99,51
8072,18,99,88
8073,55,52,99
8074,24,99,87
8075,42,74,99
8076,11,31,99
8077,42,91,99
8078,11,42,99
8079,14,99,54
8080,14,99,12
8081,86,99,77
8082,50,99,77
8083,24,91,99
8084,15,23,99
8085,20,95,99
8086,17,19,99
8087,25,99,90
8088,11,68,99
8089,22,43,99
8090,33,99,76
8091,22,99,30
8092,16,44,99
8093,12,99,74
8094,30,16,99
8095,11,95,99
8096,27,99,82
8097,8,99,43
8098,12,12,99
8099,21,99,36
8100,12,99,82
8101,46,99,99
8102,9,99,85
8103,37,22,99
8104,10,71,99
8105,19,99,43
8106,45,99,83
8107,9,28,99
8108,13,99,45
8109,16,99,28
8110,22,82,99
8111,38,34,99
8112,17,89,99
8113,21,74,99
8114,17,99,93
8115,10,99,30
8116,27,99,73
8117,30,60,99
8118,11,99,34
8119,58,99,38
8120,15,22,99
8121,67,99,85
8122,9,99,25
8123,14,99,99
8124,18,99,83
8125,38,41,99
8126,16,99,47
8127,8,51,99
8128,20,99,25
8129,13,76,99
8130,32,99,84
8131,19,84,99
8132,22,52,99
8133,16,99,56
8134,20,99,11
8135,20,32,99
8136,16,99,71
8137,21,99,31
8138,27,25,99
8139,30,99,88
8140,14,99,43
8141,19,88,99
8142,26,99,23
8143,23,99,98
8144,19,99,53
8145,44,93,99
8146,26,36,99
8147,47,10,99
8148,16,99,47
8149,22,99,91
8150,13,16,99
8151,21,29,99
8152,24,25,99
8153,16,99,47
8154,36,90,99
8155,11,44,99
8156,25,26,99
8157,14,99,22
8158,8,99,11
8159,14,99,16
8160,33,99,84
8161,23,99,89
8162,26,99,45
8163,50,59,99
8164,44,51,99
8165,17,29,99
8166,9,99,45
8167,19,18,99
8168,7,99,39
8169,33,43,99
8170,14,99,41
8171,44,99,90
8172,19,99,66
8173,16,99,36
8174,50,99,75
8175,31,85,99
8176,34,88,99
8177,12,74,99
8178,25,99,53
8179,17,25,99
8180,18,54,99
8181,11,99,43
8182,22,45,99
8183,33,75,99
8184,23,99,83
8185,18,99,72
8186,18,58,99
8187,12,99,5
8188,20,58,99
8189,20,99,49
8190,31,99,83
8191,26,99,42
8192,15,99,26
8193,16,34,99
8194,9,99,53
8195,15,99,58
8196,14,81,99
8197,18,38,99
8198,28,41,99
8199,13,73,99
8200,13,99,30
8201,46,23,99
8202,37,99,96
8203,22,85,99
8204,23,74,99
8205,17,16,99
8206,28,99,72
8207,40,99,37
8208,22,99,23
8209,16,99,47
8210,16,43,99
8211,17,58,99
8212,23,23,99
8213,23,99,5
8214,23,80,99
8215,14,99,74
8216,24,99,33
8217,15,49,99
8218,15,99,90
8219,50,99,95
8220,33,29,99
8221,10,40,99
8222,37,99,90
8223,17,99,49
8224,13,40,99
8225,27,99,90
8226,17,99,69
8227,11,43,99
8228,22,11,99
8229,12,99,80
8230,8,59,99
8231,23,99,47
8232,50,99,34
8233,30,78,99
8234,33,43,99
8235,36,99,19
8236,34,47,99
8237,21,52,99
8238,18,99,75
8239,14,39,99
8240,10,99,52
8241,19,47,99
8242,36,26,99
8243,19,99,80
8244,21,99,37
8245,36,91,99
8246,11,54,99
8247,24,99,14
8248,20,99,82
8249,21,58,99
8250,11,99,77
8251,28,19,99
8252,39,99,82
8253,15,51,99
8254,38,24,99
8255,29,99,72
8256,21,32,99
8257,33,99,21
8258,28,99,81
8259,15,41,99
8260,28,39,99
8261,33,99,90
8262,22,78,99
8263,18,24,99
8264,19,99,29
8265,49,99,36
8266,20,60,99
8267,28,18,99
8268,27,99,88
8269,44,45,99
8270,22,59,99
8271,22,99,39
8272,44,99,83
8273,16,99,72
8274,16,99,18
8275,47,99,82
8276,22,29,99
8277,19,99,64
8278,18,71,99
8279,30,99,36
8280,23,99,81
8281,24,99,99
8282,13,37,99
8283,9,66,99
8284,10,99,49
8285,17,23,99
8286,11,99,21
8287,13,60,99
8288,79,99,54
8289,24,30,99
8290,31,57,99
8291,12,99,43
8292,18,99,18
8293,15,82,99
8294,23,64,99
8295,22,29,99
8296,44,99,80
8297,12,99,42
8298,8,99,73
8299,15,99,80
8300,19,99,31
8301,40,60,99
8302,11,5,99
8303,11,99,30
8304,14,99,47
8305,33,99,29
8306,27,99,91
8307,23,99,22
8308,17,37,99
8309,37,23,99
8310,22,99,74
8311,12,83,99
8312,27,37,99
8313,14,65,99
8314,35,99,78
8315,14,34,99
8316,14,99,42
8317,18,23,99
8318,24,36,99
8319,30,99,28
8320,27,99,93
8321,21,99,52
8322,8,31,99
8323,19,99,23
8324,24,99,69
8325,25,99,16
8326,13,99,34
8327,19,62,99
8328,66,99,98
8329,16,99,88
8330,16,76,99
8331,22,82,99
8332,13,99,38
8333,20,99,75
8334,16,99,49
8335,14,99,44
8336,12,99,68
8337,41,65,99
8338,12,31,99
8339,12,99,96
8340,32,99,36
8341,30,99,44
8342,29,32,99
8343,25,85,99
8344,11,99,19
8345,11,41,99
8346,14,68,99
8347,25,29,99
8348,20,16,99
8349,17,74,99
8350,42,99,99
8351,17,99,68
8352,26,43,99
8353,12,99,99
8354,23,99,18
8355,34,99,82
8356,62,99,74
8357,64,99,60
8358,22,99,30
8359,19,99,89
8360,24,78,99
8361,18,10,99
8362,11,43,99
8363,24,30,99
8364,22,84,99
8365,24,99,26
8366,14,62,99
8367,13,99,77
8368,16,99,45
8369,41,99,58
8370,18,99,52
8371,19,96,99
8372,18,99,93
8373,41,99,37
8374,38,83,99
8375,85,99,26
8376,40,99,52
8377,28,10,99
8378,11,25,99
8379,33,99,24
8380,30,99,30
8381,28,80,99
8382,25,87,99
8383,13,72,99
8384,36,99,80
8385,15,99,80
8386,34,99,87
8387,33,99,11
8388,16,99,81
8389,117,99,10
8390,17,99,32
8391,24,99,93
8392,25,99,95
8393,26,99,23
8394,13,69,99
8395,23,99,84
8396,14,5,99
8397,7,99,42
8398,23,41,99
8399,22,95,99
8400,32,91,99
8401,19,18,99
8402,18,99,28
8403,29,99,83
8404,27,99,33
8405,32,99,22
8406,28,31,99
8407,12,93,99
8408,27,43,99
8409,30,99,40
8410,30,99,99
8411,13,74,99
8412,16,72,99
8413,18,75,99
8414,15,66,99
8415,36,41,99
8416,18,59,99
8417,22,99,71
8418,16,23,99
8419,15,99,85
8420,40,74,99
8421,39,41,99
8422,8,75,99
8423,23,74,99
8424,29,99,31
8425,18,5,99
8426,12,81,99
8427,18,99,10
8428,37,17,99
8429,19,99,52
8430,19,99,76
8431,44,80,99
8432,17,99,38
8433,20,24,99
8434,12,80,99
8435,30,36,99
8436,16,78,99
8437,25,33,99
8438,37,99,32
8439,14,84,99
8440,57,99,67
8441,20,44,99
8442,24,90,99
8443,17,99,83
8444,21,99,47
8445,21,99,56
8446,13,99,38
8447,23,24,99
8448,19,99,42
8449,13,88,99
8450,17,56,99
8451,20,42,99
8452,20,66,99
8453,76,28,99
8454,22,72,99
8455,23,99,59
8456,38,43,99
8457,44,84,99
8458,14,37,99
8459,14,23,99
8460,22,99,58
8461,27,99,64
8462,14,99,99
8463,35,99,84
8464,27,99,80
8465,7,22,99
8466,14,17,99
8467,15,99,43
8468,35,99,99
8469,25,24,99
8470,18,99,85
8471,23,95,99
8472,19,99,77
8473,25,28,99
8474,19,99,40
8475,59,82,99
8476,17,25,99
8477,23,43,99
8478,17,99,84
8479,27,99,43
8480,31,38,99
8481,16,99,78
8482,19,99,90
8483,29,72,99
8484,18,38,99
8485,18,91,99
8486,24,58,99
8487,15,99,98
8488,39,99,58
8489,24,98,99
8490,38,78,99
8491,42,62,99
8492,14,99,10
8493,21,99,29
8494,16,47,99
8495,11,34,99
8496,11,74,99
8497,7,99,23
8498,20,99,59
8499,12,99,78
8500,13,51,99
8501,33,99,39
8502,17,99,64
8503,12,24,99
8504,25,72,99
8505,38,31,99
8506,10,59,99
8507,14,87,99
8508,50,83,99
8509,32,89,99
8510,25,59,99
8511,11,99,32
8512,72,83,99
8513,28,37,99
8514,25,25,99
8515,21,99,95
8516,26,99,89
8517,21,99,39
8518,11,77,99
8519,29,75,99
8520,20,99,37
8521,38,36,99
8522,48,99,38
8523,11,21,99
8524,17,26,99
8525,7,99,44
8526,29,95,99
8527,31,54,99
8528,34,99,24
8529,22,85,99
8530,11,90,99
8531,19,99,56
8532,31,99,19
8533,9,82,99
8534,27,99,22
8535,15,99,25
8536,11,99,31
8537,33,99,13
8538,19,62,99
8539,38,99,89
8540,14,87,99
8541,47,44,99
8542,30,99,16
8543,42,99,84
8544,12,91,99
8545,23,43,99
8546,40,99,40
8547,9,25,99
8548,26,29,99
8549,49,42,99
8550,25,99,90
8551,37,99,75
8552,42,80,99
8553,11,10,99
8554,25,66,99
8555,14,31,99
8556,31,99,25
8557,16,99,36
8558,32,53,99
8559,24,99,33
8560,27,99,25
8561,19,99,81
8562,26,99,52
8563,18,22,99
8564,11,99,18
8565,31,99,73
8566,32,5,99
8567,28,99,88
8568,36,24,99
8569,13,47,99
8570,13,99,77
8571,25,99,49
8572,9,44,99
8573,34,11,99
8574,18,99,74
8575,32,99,74
8576,23,99,90
8577,12,99,23
8578,23,99,91
8579,13,91,99
8580,19,38,99
8581,11,99,60
8582,55,33,99
8583,24,56,99
8584,7,29,99
8585,28,99,14
8586,41,99,82
8587,34,99,37
8588,19,99,68
8589,17,99,67
8590,21,88,99
8591,30,90,99
8592,8,26,99
8593,27,29,99
8594,9,68,99
8595,15,58,99
8596,20,99,83
8597,16,99,74
8598,22,18,99
8599,21,99,33
8600,12,6,99
8601,43,58,99
8602,24,99,41
8603,25,81,99
8604,20,87,99
8605,26,38,99
8606,35,26,99
8607,10,11,99
8608,21,99,29
8609,27,93,99
8610,46,41,99
8611,15,99,26
8612,24,99,72
8613,10,49,99
8614,30,83,99
8615,18,99,82
8616,15,99,53
8617,22,99,75
8618,13,99,69
8619,30,99,41
8620,11,99,77
8621,35,34,99
8622,24,99,89
8623,10,99,43
8624,28,38,99
8625,29,99,31
8626,31,71,99
8627,18,56,99
8628,17,99,67
8629,20,45,99
8630,28,81,99
8631,19,99,32
8632,20,45,99
8633,16,67,99
8634,10,99,60
8635,22,99,60
8636,11,72,99
8637,15,23,99
8638,40,99,28
8639,39,84,99
8640,32,99,71
8641,46,29,99
8642,18,45,99
8643,31,42,99
8644,12,98,99
8645,20,83,99
8646,12,72,99
8647,20,99,72
8648,19,69,99
8649,16,99,43
8650,16,99,67
8651,32,88,99
8652,17,82,99
8653,42,99,38
8654,30,77,99
8655,14,9,99
8656,60,82,99
8657,14,99,23
8658,14,99,18
8659,17,91,99
8660,47,99,76
8661,66,76,99
8662,17,59,99
8663,15,60,99
8664,61,99,99
8665,15,99,51
8666,12,24,99
8667,36,99,23
8668,27,99,11
8669,13,99,43
8670,13,99,93
8671,19,99,72
8672,14,33,99
8673,39,99,91
8674,21,99,49
8675,22,99,23
8676,14,5,99
8677,41,99,93
8678,21,78,99
8679,13,99,47
8680,25,99,65
8681,21,99,71
8682,17,99,51
8683,42,99,23
8684,13,52,99
8685,10,99,13
8686,13,99,42
8687,32,99,54
8688,14,99,26
8689,10,99,41
8690,28,99,24
8691,23,99,18
8692,43,25,99
8693,19,21,99
8694,25,99,39
8695,21,81,99
8696,18,99,45
8697,11,99,25
8698,26,99,68
8699,15,38,99
8700,15,99,71
8701,24,89,99
8702,23,99,74
8703,16,36,99
8704,33,99,76
8705,13,91,99
8706,14,32,99
8707,22,99,42
8708,15,99,47
8709,42,65,99
8710,34,18,99
8711,57,23,99
8712,31,52,99
8713,27,66,99
8714,13,7,99
8715,15,16,99
8716,21,26,99
8717,15,49,99
8718,39,99,83
8719,15,44,99
8720,17,99,22
8721,24,80,99
8722,15,40,99
8723,65,99,25
8724,14,24,99
8725,37,60,99
8726,24,99,82
8727,49,99,74
8728,14,89,99
8729,31,91,99
8730,15,99,42
8731,31,45,99
8732,22,99,80
8733,21,76,99
8734,16,45,99
8735,13,34,99
8736,46,99,83
8737,30,45,99
8738,36,99,59
8739,31,89,99
8740,20,83,99
8741,33,30,99
8742,16,43,99
8743,31,59,99
8744,30,96,99
8745,14,99,56
8746,34,78,99
8747,33,31,99
8748,23,99,31
8749,26,99,99
8750,23,83,99
8751,21,28,99
8752,23,60,99
8753,12,83,99
8754,41,99,72
8755,11,99,52
8756,17,99,93
8757,46,99,34
8758,11,99,77
8759,16,99,73
8760,19,99,90
8761,31,99,34
8762,18,99,43
8763,21,99,47
8764,63,99,84
8765,14,99,59
8766,13,99,68
8767,43,99,69
8768,66,77,99
8769,8,25,99
8770,23,18,99
8771,13,74,99
8772,32,99,44
8773,14,99,93
8774,45,99,43
8775,32,45,99
8776,26,75,99
8777,22,10,99
8778,38,91,99
8779,19,99,89
8780,25,23,99
8781,19,62,99
8782,15,26,99
8783,31,99,31
8784,24,43,99
8785,15,99,72
8786,12,49,99
8787,10,99,25
8788,9,83,99
8789,21,99,29
8790,19,99,93
8791,14,18,99
8792,21,99,16
8793,20,99,89
8794,32,99,85
8795,23,99,72
8796,21,99,43
8797,61,22,99
8798,36,33,99
8799,39,99,72
8800,21,84,99
8801,23,99,41
8802,19,72,99
8803,15,89,99
8804,35,99,24
8805,18,34,99
8806,32,99,16
8807,10,45,99
8808,13,99,37
8809,11,51,99
8810,25,99,56
8811,9,91,99
8812,10,99,66
8813,15,83,99
8814,33,99,49
8815,25,99,60
8816,18,72,99
8817,16,99,43
8818,31,74,99
8819,47,99,10
8820,12,11,99
8821,11,99,90
8822,21,99,10
8823,19,75,99
8824,28,99,23
8825,11,99,53
8826,13,99,25
8827,10,99,34
8828,17,69,99
8829,10,21,99
8830,8,58,99
8831,32,99,60
8832,10,99,32
8833,12,68,99
8834,11,99,49
8835,15,99,42
8836,33,37,99
8837,17,95,99
8838,27,47,99
8839,11,99,25
8840,12,99,62
8841,34,30,99
8842,8,21,99
8843,23,68,99
8844,34,99,68
8845,18,73,99
8846,26,29,99
8847,17,99,10
8848,21,99,7
8849,18,88,99
8850,28,99,91
8851,32,99,81
8852,29,99,19
8853,35,85,99
8854,22,32,99
8855,14,99,5
8856,37,99,36
8857,74,99,82
8858,26,99,34
8859,29,99,60
8860,37,68,99
8861,46,99,80
8862,16,99,22
8863,51,99,26
8864,47,99,80
8865,35,99,72
8866,39,62,99
8867,25,99,29
8868,19,19,99
8869,57,85,99
8870,12,99,47
8871,19,77,99
8872,36,88,99
8873,13,29,99
8874,26,99,40
8875,13,99,19
8876,34,33,99
8877,17,99,59
8878,17,30,99
8879,11,45,99
8880,8,38,99
8881,42,99,45
8882,31,22,99
8883,19,99,73
8884,19,99,38
8885,16,25,99
8886,26,33,99
8887,10,99,66
8888,11,28,99
8889,13,99,53
8890,11,99,75
8891,39,60,99
8892,13,66,99
8893,31,52,99
8894,13,99,23
8895,13,45,99
8896,9,30,99
8897,19,99,99
8898,21,75,99
8899,82,99,59
8900,16,99,25
8901,18,78,99
8902,21,68,99
8903,45,99,91
8904,48,99,30
8905,14,99,72
8906,15,64,99
8907,13,41,99
8908,18,99,99
8909,19,99,23
8910,25,43,99
8911,28,99,89
8912,27,96,99
8913,14,99,52
8914,21,56,99
8915,28,99,44
8916,17,99,11
8917,22,23,99
8918,11,99,43
8919,16,99,47
8920,10,64,99
8921,18,99,19
8922,17,18,99
8923,40,42,99
8924,21,99,47
8925,28,36,99
8926,26,74,99
8927,17,99,57
8928,34,54,99
8929,20,10,99
8930,36,42,99
8931,18,32,99
8932,24,47,99
8933,35,99,99
8934,10,42,99
8935,18,99,18
8936,14,59,99
8937,41,99,76
8938,18,49,99
8939,14,73,99
8940,8,99,30
8941,48,99,56
8942,74,89,99
8943,26,99,26
8944,24,99,34
8945,40,99,47
8946,20,99,98
8947,28,99,83
8948,22,95,99
8949,41,99,95
8950,31,99,58
8951,16,74,99
8952,48,77,99
8953,7,99,6
8954,40,99,59
8955,21,60,99
8956,17,30,99
8957,70,99,93
8958,17,99,37
8959,14,99,31
8960,28,99,67
8961,33,99,16
8962,32,99,99
8963,26,22,99
8964,12,72,99
8965,63,23,99
8966,29,99,59
8967,13,74,99
8968,18,99,26
8969,21,89,99
8970,25,10,99
8971,21,72,99
8972,15,68,99
8973,21,99,72
8974,22,99,31
8975,16,99,28
8976,16,33,99
8977,22,99,99
8978,16,96,99
8979,30,99,5
8980,14,45,99
8981,8,32,99
8982,32,53,99
8983,19,99,83
8984,16,99,73
8985,36,99,32
8986,40,99,44
8987,30,80,99
8988,43,62,99
8989,39,54,99
8990,21,99,42
8991,44,66,99
8992,15,99,5
8993,69,99,83
8994,16,99,14
8995,45,99,24
8996,26,40,99
8997,22,42,99
8998,15,99,44
8999,23,99,43
9000,25,99,44
9001,28,36,99
9002,10,5,99
9003,35,99,66
9004,13,99,83
9005,12,99,10
9006,15,78,99
9007,14,99,87
9008,22,34,99
9009,22,99,34
9010,16,99,54
9011,17,99,10
9012,58,99,44
9013,38,24,99
9014,19,88,99
9015,21,99,52
9016,33,72,99
9017,20,99,26
9018,21,76,99
9019,15,10,99
9020,30,75,99
9021,40,96,99
9022,32,49,99
9023,28,99,23
9024,22,22,99
9025,14,99,30
9026,19,99,29
9027,20,89,99
9028,32,54,99
9029,13,99,74
9030,21,99,71
9031,38,99,19
9032,15,99,80
9033,13,99,76
9034,33,36,99
9035,20,99,23
9036,54,99,87
9037,8,18,99
9038,20,99,99
9039,27,99,60
9040,16,23,99
9041,19,99,29
9042,24,99,66
9043,15,52,99
9044,53,28,99
9045,23,99,96
9046,16,57,99
9047,26,99,66
9048,13,59,99
9049,14,99,25
9050,18,41,99
9051,18,99,91
9052,25,64,99
9053,26,73,99
9054,27,24,99
9055,7,77,99
9056,22,99,44
9057,18,42,99
9058,19,25,99
9059,66,12,99
9060,33,99,26
9061,35,53,99
9062,25,74,99
9063,12,34,99
9064,17,99,75
9065,26,90,99
9066,12,23,99
9067,39,76,99
9068,17,28,99
9069,56,99,65
9070,15,43,99
9071,29,49,99
9072,12,99,10
9073,27,83,99
9074,42,99,30
9075,30,99,51
9076,15,11,99
9077,25,83,99
9078,11,99,33
9079,14,34,99
9080,23,99,41
9081,14,99,24
9082,11,99,40
9083,17,23,99
9084,35,99,90
9085,25,81,99
9086,9,47,99
9087,35,69,99
9088,25,99,76
9089,60,91,99
9090,31,99,77
9091,13,66,99
9092,8,99,10
9093,25,66,99
9094,28,99,78
9095,17,87,99
9096,33,90,99
9097,11,12,99
9098,17,99,33
9099,33,99,99
9100,14,99,90
9101,15,31,99
9102,19,99,38
9103,16,99,39
9104,66,99,74
9105,28,99,87
9106,29,99,49
9107,20,99,85
9108,63,99,90
9109,33,99,76
9110,20,99,84
9111,20,37,99
9112,28,99,99
9113,13,99,24
9114,21,85,99
9115,12,25,99
9116,13,99,53
9117,21,99,80
9118,30,83,99
9119,26,47,99
9120,33,77,99
9121,14,24,99
9122,17,99,73
9123,24,99,77
9124,26,99,36
9125,22,99,47
9126,20,99,18
9127,61,99,42
9128,14,99,31
9129,28,99,23
9130,32,91,99
9131,9,99,30
9132,27,99,89
9133,15,28,99
9134,46,88,99
9135,34,81,99
9136,14,73,99
9137,16,99,65
9138,35,99,41
9139,30,51,99
9140,34,58,99
9141,32,31,99
9142,49,99,30
9143,20,81,99
9144,45,17,99
9145,21,22,99
9146,43,99,78
9147,20,99,78
9148,10,99,99
9149,12,41,99
9150,26,99,74
9151,11,41,99
9152,38,60,99
9153,45,99,99
9154,28,21,99
9155,14,16,99
9156,17,99,83
9157,15,87,99
9158,21,72,99
9159,11,99,44
9160,22,78,99
9161,24,99,41
9162,22,99,13
9163,46,90,99
9164,28,80,99
9165,19,99,85
9166,34,99,93
9167,19,29,99
9168,31,99,81
9169,36,76,99
9170,12,99,74
9171,21,82,99
9172,17,99,66
9173,27,99,30
9174,17,18,99
9175,9,80,99
9176,22,99,82
9177,31,95,99
9178,19,16,99
9179,16,42,99
9180,30,31,99
9181,26,84,99
9182,22,99,99
9183,19,59,99
9184,27,99,83
9185,32,74,99
9186,25,75,99
9187,12,16,99
9188,26,99,60
9189,17,99,47
9190,26,99,23
9191,10,33,99
9192,18,99,34
9193,21,78,99
9194,50,89,99
9195,12,40,99
9196,17,99,37
9197,12,41,99
9198,28,91,99
9199,20,99,10
9200,78,47,99
9201,51,84,99
9202,13,17,99
9203,13,99,33
9204,55,25,99
9205,14,99,54
9206,19,99,31
9207,9,99,13
9208,45,99,74
9209,12,99,6
9210,28,99,28
9211,23,14,99
9212,19,89,99
9213,30,72,99
9214,24,41,99
9215,20,99,28
9216,7,99,22
9217,9,39,99
9218,15,77,99
9219,44,95,99
9220,20,66,99
9221,23,99,99
9222,19,60,99
9223,26,33,99
9224,14,99,54
9225,21,30,99
9226,20,99,84
9227,18,99,83
9228,36,85,99
9229,38,88,99
9230,31,49,99
9231,23,99,73
9232,11,99,40
9233,10,99,40
9234,26,99,17
9235,18,10,99
9236,16,59,99
9237,31,99,17
9238,19,99,52
9239,40,54,99
9240,30,99,42
9241,16,99,71
9242,34,44,99
9243,11,29,99
9244,27,40,99
9245,33,66,99
9246,10,99,16
9247,16,74,99
9248,21,31,99
9249,22,99,39
9250,52,52,99
9251,18,99,52
9252,52,72,99
9253,13,99,33
9254,16,52,99
9255,86,88,99
9256,34,99,88
9257,19,99,10
9258,26,18,99
9259,12,99,90
9260,19,66,99
9261,58,99,77
9262,33,99,77
9263,84,59,99
9264,19,99,99
9265,20,99,36
9266,16,78,99
9267,17,10,99
9268,39,87,99
9269,45,74,99
9270,14,99,75
9271,45,99,87
9272,22,81,99
9273,24,99,99
9274,15,51,99
9275,18,13,99
9276,30,73,99
9277,15,99,53
9278,28,99,41
9279,47,99,25
9280,17,80,99
9281,8,99,12
9282,22,99,32
9283,21,99,25
9284,22,99,72
9285,10,25,99
9286,24,98,99
9287,16,99,83
9288,16,99,41
9289,28,99,29
9290,11,99,41
9291,19,99,75
9292,20,75,99
9293,23,43,99
9294,27,77,99
9295,15,96,99
9296,14,47,99
9297,27,99,68
9298,25,95,99
9299,16,82,99
9300,34,30,99
9301,36,99,29
9302,11,99,80
9303,23,28,99
9304,20,29,99
9305,9,99,87
9306,17,65,99
9307,17,99,80
9308,14,99,83
9309,18,99,77
9310,13,19,99
9311,26,37,99
9312,14,90,99
9313,13,99,54
9314,11,84,99
9315,16,29,99
9316,36,83,99
9317,37,88,99
9318,19,49,99
9319,17,85,99
9320,22,99,53
9321,23,77,99
9322,11,99,45
9323,22,56,99
9324,29,74,99
9325,14,87,99
9326,61,99,49
9327,35,83,99
9328,20,25,99
9329,29,77,99
9330,11,42,99
9331,25,99,30
9332,15,56,99
9333,21,83,99
9334,18,99,99
9335,35,76,99
9336,27,88,99
9337,45,99,18
9338,28,78,99
9339,11,99,28
9340,30,10,99
9341,18,99,25
9342,37,99,99
9343,14,99,75
9344,9,59,99
9345,19,99,43
9346,20,99,93
9347,26,32,99
9348,48,76,99
9349,10,99,5
9350,28,44,99
9351,24,99,83
9352,21,99,32
9353,25,99,51
9354,26,73,99
9355,19,99,28
9356,12,99,42
9357,11,99,18
9358,27,99,37
9359,25,41,99
9360,35,31,99
9361,28,28,99
9362,26,99,72
9363,27,99,44
9364,14,73,99
9365,11,89,99
9366,23,41,99
9367,24,75,99
9368,21,99,32
9369,24,44,99
9370,18,99,25
9371,27,47,99
9372,38,28,99
9373,50,74,99
9374,50,51,99
9375,11,43,99
9376,14,44,99
9377,19,99,10
9378,14,99,29
9379,22,99,99
9380,10,99,88
9381,36,49,99
9382,18,64,99
9383,10,99,71
9384,21,81,99
9385,29,99,90
9386,22,99,51
9387,17,41,99
9388,13,32,99
9389,16,23,99
9390,21,33,99
9391,17,99,32
9392,27,99,10
9393,20,99,25
9394,13,56,99
9395,69,99,31
9396,18,99,76
9397,28,82,99
9398,25,99,24
9399,44,99,99
9400,24,99,95
9401,21,95,99
9402,13,99,49
9403,17,99,77
9404,25,99,39
9405,28,36,99
9406,11,37,99
9407,17,17,99
9408,35,99,58
9409,49,99,78
9410,33,99,59
9411,22,99,19
9412,35,99,66
9413,26,34,99
9414,36,99,62
9415,20,99,43
9416,20,62,99
9417,17,99,26
9418,9,22,99
9419,10,45,99
9420,38,83,99
9421,12,99,82
9422,12,21,99
9423,21,82,99
9424,42,19,99
9425,11,99,34
9426,22,99,23
9427,52,99,74
9428,8,5,99
9429,16,99,56
